OBS,DATE,Study,long,lat,DEPTH,BACTERIA,VIRUS
1562,7/22/2000,ARCTICSBI,-166.5,69.5,1,435000,59400000
1563,7/22/2000,ARCTICSBI,-166.5,69.5,1,1200000,72300000
1564,7/22/2000,ARCTICSBI,-166.5,69.5,1,753000,31800000
1565,7/22/2000,ARCTICSBI,-166.5,69.5,1,531000,27100000
1566,7/22/2000,ARCTICSBI,-166.5,69.5,1,348000,64100000
1567,7/22/2000,ARCTICSBI,-166.5,69.5,1,435000,59400000
1568,7/19/2000,ARCTICSBI,-168.5,64.5,1,546000,5.10E+07
1569,7/19/2000,ARCTICSBI,-168.5,64.5,1,522000,50900000
1570,7/19/2000,ARCTICSBI,-168.5,64.5,1,240000,50700000
1571,7/19/2000,ARCTICSBI,-168.5,64.5,1,693000,1.15E+08
1572,7/19/2000,ARCTICSBI,-168.5,64.5,1,542000,87100000
1573,7/19/2000,ARCTICSBI,-168.5,64.5,1,187000,1.50E+08
1574,7/21/2000,ARCTICSBI,-168.5,67.5,1,361000,49800000
1575,7/22/2000,ARCTICSBI,-168.5,67.5,1,425000,8.00E+07
1576,7/22/2000,ARCTICSBI,-168.5,67.5,1,714000,1.31E+08
1577,7/21/2000,ARCTICSBI,-168.5,67.5,1,287000,6.30E+07
1578,7/21/2000,ARCTICSBI,-168.5,67.5,1,321000,1.44E+08
1579,7/21/2000,ARCTICSBI,-168.5,67.5,1,254000,6.40E+07
1580,7/21/2000,ARCTICSBI,-168.5,67.5,1,164000,24200000
1581,7/21/2000,ARCTICSBI,-168.5,67.5,1,283000,58400000
1582,7/21/2000,ARCTICSBI,-168.5,67.5,1,405000,68500000
1583,7/22/2000,ARCTICSBI,-168.5,67.5,1,528000,73200000
1584,7/22/2000,ARCTICSBI,-168.5,67.5,1,613000,41700000
1585,7/21/2000,ARCTICSBI,-168.5,67.5,1,469000,45900000
1586,7/21/2000,ARCTICSBI,-168.5,67.5,1,528000,51500000
1587,7/22/2000,ARCTICSBI,-168.5,67.5,1,376000,1.37E+08
1588,7/22/2000,ARCTICSBI,-168.5,67.5,1,391000,68300000
1589,7/21/2000,ARCTICSBI,-168.5,67.5,1,279000,8.20E+07
1590,7/22/2000,ARCTICSBI,-168.5,67.5,1,579000,1.16E+08
1591,7/22/2000,ARCTICSBI,-168.5,67.5,1,599000,50900000
1592,7/22/2000,ARCTICSBI,-168.5,67.5,1,424000,78600000
1593,7/21/2000,ARCTICSBI,-168.5,67.5,1,314000,6.10E+07
1594,7/22/2000,ARCTICSBI,-168.5,67.5,1,470000,62500000
1595,7/21/2000,ARCTICSBI,-168.5,67.5,1,458000,51800000
1596,7/22/2000,ARCTICSBI,-168.5,67.5,1,582000,1.29E+08
1597,7/21/2000,ARCTICSBI,-168.5,67.5,1,372000,66500000
1598,7/21/2000,ARCTICSBI,-168.5,67.5,1,354000,92400000
1599,7/21/2000,ARCTICSBI,-168.5,67.5,1,273000,58100000
1600,7/21/2000,ARCTICSBI,-168.5,67.5,1,255000,57700000
1601,7/21/2000,ARCTICSBI,-168.5,67.5,1,402000,56800000
1602,7/21/2000,ARCTICSBI,-168.5,67.5,1,422000,66800000
1603,7/22/2000,ARCTICSBI,-168.5,67.5,1,586000,41700000
1604,7/22/2000,ARCTICSBI,-168.5,68.5,1,423000,2.70E+07
1605,7/22/2000,ARCTICSBI,-168.5,68.5,1,862000,91900000
1606,7/22/2000,ARCTICSBI,-168.5,68.5,1,481000,22300000
1607,7/22/2000,ARCTICSBI,-168.5,68.5,1,394000,63800000
1608,7/22/2000,ARCTICSBI,-168.5,68.5,1,567000,17100000
1609,7/22/2000,ARCTICSBI,-168.5,68.5,1,512000,75800000
1610,2/23/2005,KH04_5,-169.5,-10.5,149,157343.8803,6372238.944
1611,2/23/2005,KH04_5,-169.5,-10.5,99,317156.2503,11562804.57
1612,2/23/2005,KH04_5,-169.5,-10.5,339,77451.95495,2849108.722
1613,2/22/2005,KH04_5,-169.5,-10.5,2473,13278.23584,410270.6968
1614,2/22/2005,KH04_5,-169.5,-10.5,3452,12178.64833,417835.9545
1615,2/23/2005,KH04_5,-169.5,-10.5,75,489871.5426,16046353.01
1616,2/23/2005,KH04_5,-169.5,-10.5,50,700061.8696,15278946.53
1617,2/23/2005,KH04_5,-169.5,-10.5,31,509276.2313,8502021.305
1618,2/22/2005,KH04_5,-169.5,-10.5,1981,13447.99355,430172.6483
1619,2/23/2005,KH04_5,-169.5,-10.5,199,137277.0608,3938180.573
1620,2/22/2005,KH04_5,-169.5,-10.5,2961,12563.84822,525644.3284
1621,2/22/2005,KH04_5,-169.5,-10.5,3940,11698.46766,404638.5612
1622,2/23/2005,KH04_5,-169.5,-10.5,596,51951.16403,1015818.648
1623,2/22/2005,KH04_5,-169.5,-10.5,5039,10068.75414,578427.7649
1624,2/23/2005,KH04_5,-169.5,-10.5,796,37374.94201,833924.1395
1625,2/23/2005,KH04_5,-169.5,-10.5,1,484071.2832,9066877.032
1626,2/22/2005,KH04_5,-169.5,-10.5,1487,19592.42689,413532.4567
1627,2/23/2005,KH04_5,-169.5,-10.5,299,84348.3619,2562782.667
1628,2/23/2005,KH04_5,-169.5,-10.5,124,202867.6518,8586979.28
1629,2/22/2005,KH04_5,-169.5,-10.5,993,28240.95576,543007.6863
1630,2/22/2005,KH04_5,-169.5,-10.5,4991,9957.153123,503619.0112
1631,2/22/2005,KH04_5,-169.5,-10.5,4428,10609.85684,511365.3073
1632,2/23/2005,KH04_5,-169.5,-10.5,498,61022.59163,1312571.288
1633,2/23/2005,KH04_5,-169.5,-10.5,21,517631.8543,10930309.79
1634,2/23/2005,KH04_5,-169.5,-10.5,10,501372.1945,9559941.072
1635,2/22/2005,KH04_5,-169.5,-10.5,1239,23233.35729,492264.7675
1636,2/21/2005,KH04_5,-169.5,-14.5,1238,19327.68837,480585.6559
1637,2/21/2005,KH04_5,-169.5,-14.5,1486,16486.9004,417229.1993
1638,2/21/2005,KH04_5,-169.5,-14.5,3939,10986.10186,529142.9668
1639,2/21/2005,KH04_5,-169.5,-14.5,31,530753.313,3053369.139
1640,2/21/2005,KH04_5,-169.5,-14.5,2471,10955.11145,368581.8149
1641,2/21/2005,KH04_5,-169.5,-14.5,74,656562.8149,7924842.134
1642,2/21/2005,KH04_5,-169.5,-14.5,3450,11125.55873,419819.8885
1643,2/21/2005,KH04_5,-169.5,-14.5,100,666337.1093,6353639.188
1644,2/21/2005,KH04_5,-169.5,-14.5,992,11234.02518,540459.3599
1645,2/21/2005,KH04_5,-169.5,-14.5,2961,10578.06141,392761.5799
1646,2/21/2005,KH04_5,-169.5,-14.5,199,109290.8577,2643418.238
1647,2/21/2005,KH04_5,-169.5,-14.5,149,150432.297,4588205.472
1648,2/21/2005,KH04_5,-169.5,-14.5,1978,12463.31161,334039.2933
1649,2/21/2005,KH04_5,-169.5,-14.5,51,585803.0868,8407526.258
1650,2/21/2005,KH04_5,-169.5,-14.5,794,32627.74117,738215.2956
1651,2/21/2005,KH04_5,-169.5,-14.5,496,58649.35902,1003041.294
1652,2/21/2005,KH04_5,-169.5,-14.5,10,506249.579,3279555.452
1653,2/21/2005,KH04_5,-169.5,-14.5,124,559299.6059,8301732.477
1654,2/21/2005,KH04_5,-169.5,-14.5,4426,12452.98147,604046.6699
1655,2/21/2005,KH04_5,-169.5,-14.5,298,85877.88584,1849908.78
1656,2/21/2005,KH04_5,-169.5,-14.5,598,48871.88332,1088246.18
1657,2/21/2005,KH04_5,-169.5,-14.5,4764,11502.60877,632544.2502
1658,2/21/2005,KH04_5,-169.5,-14.5,398,40421.83036,1498150.769
1659,2/21/2005,KH04_5,-169.5,-14.5,1,489112.4277,2971200.83
1660,2/21/2005,KH04_5,-169.5,-14.5,20,517289.6446,2852404.242
1661,1/31/2005,KH04_5,-169.5,-19.5,100,614510.4708,9299624.296
1662,1/31/2005,KH04_5,-169.5,-19.5,1,688106.6337,7617616.224
1663,1/31/2005,KH04_5,-169.5,-19.5,76,693807.8982,9446778.614
1664,1/31/2005,KH04_5,-169.5,-19.5,21,761643.5265,8029990.533
1665,1/31/2005,KH04_5,-169.5,-19.5,11,698371.6013,7258285.914
1666,1/31/2005,KH04_5,-169.5,-19.5,125,453178.9727,7393462.554
1667,1/31/2005,KH04_5,-169.5,-19.5,52,1068858.546,13227446.81
1668,1/31/2005,KH04_5,-169.5,-19.5,31,782719.2877,7586967.462
1669,1/31/2005,KH04_5,-169.5,-20.5,397,78747.77435,1327290.946
1670,1/31/2005,KH04_5,-169.5,-20.5,298,122290.1531,1776624.944
1671,1/31/2005,KH04_5,-169.5,-20.5,1239,22575.41563,479209.3718
1672,1/31/2005,KH04_5,-169.5,-20.5,1486,13551.78824,515416.6521
1673,1/31/2005,KH04_5,-169.5,-20.5,1978,15829.49129,497408.2781
1674,1/31/2005,KH04_5,-169.5,-20.5,596,55628.84465,1255595.994
1675,1/31/2005,KH04_5,-169.5,-20.5,793,42251.93647,894355.1112
1676,1/31/2005,KH04_5,-169.5,-20.5,497,73909.73226,1343717.475
1677,1/31/2005,KH04_5,-169.5,-20.5,199,237147.9184,3568327.729
1678,1/31/2005,KH04_5,-169.5,-20.5,150,306325.3586,6664535.353
1679,1/31/2005,KH04_5,-169.5,-20.5,991,28678.35203,673470.6622
1680,1/29/2005,KH04_5,-169.5,-25.5,595,66672.49463,1692903.805
1681,1/29/2005,KH04_5,-169.5,-25.5,2469,12934.35581,368490.0856
1682,1/29/2005,KH04_5,-169.5,-25.5,2960,12555.84205,378294.6944
1683,1/29/2005,KH04_5,-169.5,-25.5,3449,14237.5246,676162.9718
1684,1/29/2005,KH04_5,-169.5,-25.5,1238,25198.20154,495683.1658
1685,1/29/2005,KH04_5,-169.5,-25.5,1977,16605.93925,374138.3929
1686,1/29/2005,KH04_5,-169.5,-25.5,5395,11766.3705,603054.6934
1687,1/29/2005,KH04_5,-169.5,-25.5,496,88750.66134,1538684.386
1688,1/29/2005,KH04_5,-169.5,-25.5,4911,11977.25674,514173.7834
1689,1/29/2005,KH04_5,-169.5,-25.5,4424,12447.69527,512042.3467
1690,1/29/2005,KH04_5,-169.5,-25.5,794,44529.43984,1277368.147
1691,1/29/2005,KH04_5,-169.5,-25.5,3937,15081.06955,832610.4249
1692,1/29/2005,KH04_5,-169.5,-25.5,5594,10511.86777,503303.4563
1693,1/29/2005,KH04_5,-169.5,-25.5,1485,21142.697,392201.9145
1694,1/29/2005,KH04_5,-169.5,-25.5,991,33763.42713,733871.216
1695,1/27/2005,KH04_5,-169.5,-29.5,796,54888.64092,1044804.958
1696,1/27/2005,KH04_5,-169.5,-29.5,72,878262.098,7636284.696
1697,1/27/2005,KH04_5,-169.5,-29.5,149,369651.9022,32362525.28
1698,1/27/2005,KH04_5,-169.5,-29.5,100,839940.1167,10796788.22
1699,1/27/2005,KH04_5,-169.5,-29.5,598,72948.31657,1685869.706
1700,1/27/2005,KH04_5,-169.5,-29.5,125,762170.9224,10191566.73
1701,1/27/2005,KH04_5,-169.5,-29.5,10,546465.0023,6663889.644
1702,1/27/2005,KH04_5,-169.5,-29.5,30,510073.1803,3425208.02
1703,1/27/2005,KH04_5,-169.5,-29.5,19,511148.9615,3253040.513
1704,1/27/2005,KH04_5,-169.5,-29.5,49,590647.1597,4333479.46
1705,1/27/2005,KH04_5,-169.5,-29.5,295,168373.6558,2261376.973
1706,1/27/2005,KH04_5,-169.5,-29.5,399,73551.48845,1259134.214
1707,1/27/2005,KH04_5,-169.5,-29.5,201,199355.6277,2236637.156
1708,1/27/2005,KH04_5,-169.5,-29.5,1,530032.4894,3353178.756
1709,1/27/2005,KH04_5,-169.5,-29.5,497,81144.35798,1522587.875
1710,1/26/2005,KH04_5,-169.5,-30.5,991,43128.9917,809175.8381
1711,1/26/2005,KH04_5,-169.5,-30.5,1484,23775.20083,489235.4074
1712,1/26/2005,KH04_5,-169.5,-30.5,2469,14289.95381,438046.8264
1713,1/26/2005,KH04_5,-169.5,-30.5,5390,14306.6691,588341.8862
1714,1/26/2005,KH04_5,-169.5,-30.5,1977,16411.58277,406978.4507
1715,1/26/2005,KH04_5,-169.5,-30.5,2959,11752.63674,408042.4362
1716,1/26/2005,KH04_5,-169.5,-30.5,3448,13107.67203,530400.7652
1717,1/26/2005,KH04_5,-169.5,-30.5,3935,12832.34613,547850.1269
1718,1/26/2005,KH04_5,-169.5,-30.5,1237,31689.47068,720971.4427
1719,1/26/2005,KH04_5,-169.5,-30.5,4908,12611.00571,588387.9733
1720,1/26/2005,KH04_5,-169.5,-30.5,4472,12637.99844,590090.35
1721,1/10/2005,KH04_5,-169.5,-39.5,1975,31010.91349,604978.8584
1722,1/11/2005,KH04_5,-169.5,-39.5,50,2034703.732,14319970.5
1723,1/10/2005,KH04_5,-169.5,-39.5,3445,20571.09504,626844.8092
1724,1/11/2005,KH04_5,-169.5,-39.5,99,571491.8165,5350886.493
1725,1/10/2005,KH04_5,-169.5,-39.5,4619,21281.3639,889683.4411
1726,1/11/2005,KH04_5,-169.5,-39.5,1483,39241.47624,624216.4229
1727,1/11/2005,KH04_5,-169.5,-39.5,495,226722.1308,1973223.768
1728,1/11/2005,KH04_5,-169.5,-39.5,74,881544.5752,6537979.221
1729,1/11/2005,KH04_5,-169.5,-39.5,1237,47353.03731,735970.6442
1730,1/10/2005,KH04_5,-169.5,-39.5,2466,27374.72305,628400.5021
1731,1/11/2005,KH04_5,-169.5,-39.5,199,348011.8306,3191428.188
1732,1/11/2005,KH04_5,-169.5,-39.5,298,211144.9337,2736053.161
1733,1/11/2005,KH04_5,-169.5,-39.5,30,2379797.977,15192481.62
1734,1/11/2005,KH04_5,-169.5,-39.5,10,2438802.75,15193782.58
1735,1/11/2005,KH04_5,-169.5,-39.5,990,69844.35139,972286.4686
1736,1/11/2005,KH04_5,-169.5,-39.5,20,2378197.276,12540120.43
1737,1/10/2005,KH04_5,-169.5,-39.5,3933,22318.62316,628544.1713
1738,1/11/2005,KH04_5,-169.5,-39.5,149,399037.4334,4427964.478
1739,1/11/2005,KH04_5,-169.5,-39.5,124,416106.6992,4930344.682
1740,1/11/2005,KH04_5,-169.5,-39.5,1,2148118.317,16878265.41
1741,1/11/2005,KH04_5,-169.5,-39.5,595,136699.5992,1626157.301
1742,1/11/2005,KH04_5,-169.5,-39.5,397,174060.2587,2297271.09
1743,1/10/2005,KH04_5,-169.5,-39.5,2956,21969.64301,583476.4349
1744,1/11/2005,KH04_5,-169.5,-39.5,792,92769.66314,1367611.999
1745,1/10/2005,KH04_5,-169.5,-39.5,4571,26509.58354,748871.8288
1746,1/9/2005,KH04_5,-169.5,-44.5,150,396266.9568,3506047.109
1747,1/9/2005,KH04_5,-169.5,-44.5,200,318119.9087,3465271.168
1748,1/9/2005,KH04_5,-169.5,-44.5,124,424450.0599,3848897.882
1749,1/9/2005,KH04_5,-169.5,-44.5,75,668805.9917,5415026.899
1750,1/9/2005,KH04_5,-169.5,-44.5,10,1958032.95,10293993.12
1751,1/9/2005,KH04_5,-169.5,-44.5,100,471207.6199,3834751.127
1752,1/9/2005,KH04_5,-169.5,-44.5,20,2045060.288,11438215.96
1753,1/9/2005,KH04_5,-169.5,-44.5,50,1713942.709,9997743.421
1754,1/9/2005,KH04_5,-169.5,-44.5,1,1832164.249,11211035.72
1755,1/9/2005,KH04_5,-169.5,-44.5,30,1951050.094,11704507.83
1756,1/7/2005,KH04_5,-169.5,-50.5,1235,66658.63033,882844.4528
1757,1/7/2005,KH04_5,-169.5,-50.5,1482,58129.91668,1040010.232
1758,1/7/2005,KH04_5,-169.5,-50.5,989,70583.51326,1122657.325
1759,1/7/2005,KH04_5,-169.5,-50.5,10,1027623.379,9723475.839
1760,1/7/2005,KH04_5,-169.5,-50.5,20,1135275.884,11304532
1761,1/7/2005,KH04_5,-169.5,-50.5,1973,43840.58066,713940.557
1762,1/7/2005,KH04_5,-169.5,-50.5,50,1621736.832,10720011.14
1763,1/7/2005,KH04_5,-169.5,-50.5,75,740695.7809,5449798.245
1764,1/7/2005,KH04_5,-169.5,-50.5,100,365198.7836,3716469.594
1765,1/7/2005,KH04_5,-169.5,-50.5,30,1138742.05,11171823.1
1766,1/7/2005,KH04_5,-169.5,-50.5,148,292832.1389,3512538.089
1767,1/7/2005,KH04_5,-169.5,-50.5,1,1040216.738,8552453.501
1768,1/7/2005,KH04_5,-169.5,-50.5,790,94128.59384,1198124.237
1769,1/7/2005,KH04_5,-169.5,-50.5,495,142951.6591,1788416.523
1770,1/7/2005,KH04_5,-169.5,-50.5,123,340915.0125,3479187.649
1771,1/7/2005,KH04_5,-169.5,-50.5,3442,23571.52624,488345.8397
1772,1/7/2005,KH04_5,-169.5,-50.5,199,252178.3164,2769469.902
1773,1/7/2005,KH04_5,-169.5,-50.5,2464,33799.57005,618099.6641
1774,1/7/2005,KH04_5,-169.5,-50.5,396,162634.3464,1964367.127
1775,1/7/2005,KH04_5,-169.5,-50.5,594,127579.6787,1448072.41
1776,1/7/2005,KH04_5,-169.5,-50.5,2953,28113.76095,519309.8205
1777,1/7/2005,KH04_5,-169.5,-50.5,298,179829.7074,2053317.409
1778,1/7/2005,KH04_5,-169.5,-50.5,4415,22566.8908,354379.2289
1779,1/7/2005,KH04_5,-169.5,-50.5,5358,35124.83382,405564.5849
1780,1/7/2005,KH04_5,-169.5,-50.5,3929,21027.87481,337738.7222
1781,1/4/2005,KH04_5,-169.5,-59.5,30,509429.833,6067168.53
1782,1/4/2005,KH04_5,-169.5,-59.5,10,473500.2755,6179604.026
1783,1/4/2005,KH04_5,-169.5,-59.5,21,477891.1661,6139690.88
1784,1/4/2005,KH04_5,-169.5,-59.5,990,69336.34917,994795.8858
1785,1/4/2005,KH04_5,-169.5,-59.5,50,495973.1393,4811925.891
1786,1/4/2005,KH04_5,-169.5,-59.5,791,92397.77954,1820702.887
1787,1/4/2005,KH04_5,-169.5,-59.5,100,424513.8915,3406501.446
1788,1/4/2005,KH04_5,-169.5,-59.5,1235,57558.22059,982682.1749
1789,1/4/2005,KH04_5,-169.5,-59.5,495,145531.7968,1564186.2
1790,1/4/2005,KH04_5,-169.5,-59.5,75,510570.763,3714011.721
1791,1/4/2005,KH04_5,-169.5,-59.5,1,483818.3159,5554708.384
1792,1/3/2005,KH04_5,-169.5,-59.5,2462,30721.13891,554391.5699
1793,1/4/2005,KH04_5,-169.5,-59.5,123,414407.0866,2887280.138
1794,1/3/2005,KH04_5,-169.5,-59.5,1480,37348.52448,583043.1297
1795,1/3/2005,KH04_5,-169.5,-59.5,1973,40116.66121,511519.5669
1796,1/4/2005,KH04_5,-169.5,-59.5,297,179310.8008,2143980.086
1797,1/3/2005,KH04_5,-169.5,-59.5,4941,22356.73696,655093.3756
1798,1/4/2005,KH04_5,-169.5,-59.5,148,342074.0254,3261363.344
1799,1/3/2005,KH04_5,-169.5,-59.5,4410,22460.17196,602635.7404
1800,1/3/2005,KH04_5,-169.5,-59.5,3926,21913.1297,668787.1358
1801,1/4/2005,KH04_5,-169.5,-59.5,198,287431.6143,2806829.945
1802,1/4/2005,KH04_5,-169.5,-59.5,396,161731.4075,1914610.669
1803,1/4/2005,KH04_5,-169.5,-59.5,594,131970.358,2445821.773
1804,1/3/2005,KH04_5,-169.5,-59.5,2952,26354.54696,549335.4123
1805,1/3/2005,KH04_5,-169.5,-59.5,3439,20299.04064,554286.2333
1806,1/2/2005,KH04_5,-169.5,-64.5,19,373014.0121,4765387.614
1807,1/2/2005,KH04_5,-169.5,-64.5,9,339259.7589,4823129.681
1808,1/2/2005,KH04_5,-169.5,-64.5,594,77816.3496,908442.7311
1809,1/2/2005,KH04_5,-169.5,-64.5,1,342419.3319,4938319.712
1810,1/2/2005,KH04_5,-169.5,-64.5,50,503085.5509,4907463.489
1811,1/2/2005,KH04_5,-169.5,-64.5,790,64423.08385,838694.3781
1812,1/2/2005,KH04_5,-169.5,-64.5,988,51941.21986,622926.8489
1813,1/2/2005,KH04_5,-169.5,-64.5,30,343324.1394,5244320.804
1814,1/2/2005,KH04_5,-169.5,-64.5,494,83293.44013,970721.8034
1815,1/2/2005,KH04_5,-169.5,-64.5,2309,41784.23274,652277.9657
1816,1/2/2005,KH04_5,-169.5,-64.5,124,172410.6691,2399531.427
1817,1/2/2005,KH04_5,-169.5,-64.5,297,102003.2857,1837404.076
1818,1/2/2005,KH04_5,-169.5,-64.5,1479,58110.5112,768630.4218
1819,1/2/2005,KH04_5,-169.5,-64.5,100,179450.2743,2916109.7
1820,1/2/2005,KH04_5,-169.5,-64.5,150,151006.1247,2311987.004
1821,1/2/2005,KH04_5,-169.5,-64.5,75,263379.7686,3415666.807
1822,1/2/2005,KH04_5,-169.5,-64.5,396,89760.05257,1056039.924
1823,3/1/2005,KH04_5,-169.5,5.5,4914,19919.19656,566923.6791
1824,3/1/2005,KH04_5,-169.5,5.5,299,119385.8576,1808616.604
1825,3/1/2005,KH04_5,-169.5,5.5,5668,23715.13683,575559.4432
1826,3/1/2005,KH04_5,-169.5,5.5,10,591761.0888,9704991.55
1827,3/1/2005,KH04_5,-169.5,5.5,2962,14856.40652,437671.913
1828,3/1/2005,KH04_5,-169.5,5.5,1,603584.3995,9744987.135
1829,3/1/2005,KH04_5,-169.5,5.5,1239,31989.06649,651952.7411
1830,3/1/2005,KH04_5,-169.5,5.5,5400,22989.16325,552594.0046
1831,3/1/2005,KH04_5,-169.5,5.5,796,48659.38545,866011.7899
1832,3/1/2005,KH04_5,-169.5,5.5,197,152857.8203,3724292.852
1833,3/1/2005,KH04_5,-169.5,5.5,124,257973.5697,6759434.362
1834,3/1/2005,KH04_5,-169.5,5.5,20,608400.2464,10341391.89
1835,3/1/2005,KH04_5,-169.5,5.5,31,598741.5948,9392084.916
1836,3/1/2005,KH04_5,-169.5,5.5,597,61872.71836,1055451.869
1837,3/1/2005,KH04_5,-169.5,5.5,495,84358.1315,1197404.273
1838,3/1/2005,KH04_5,-169.5,5.5,99,382154.4215,9199165.036
1839,3/1/2005,KH04_5,-169.5,5.5,50,583607.305,9732047.387
1840,3/1/2005,KH04_5,-169.5,5.5,1979,22001.33758,496603.8856
1841,3/1/2005,KH04_5,-169.5,5.5,238,112052.7819,2052693.04
1842,3/1/2005,KH04_5,-169.5,5.5,4429,18310.66687,491669.1633
1843,3/1/2005,KH04_5,-169.5,5.5,2470,19267.10825,538169.4316
1844,3/1/2005,KH04_5,-169.5,5.5,3942,22913.24445,497268.1752
1845,3/1/2005,KH04_5,-169.5,5.5,3452,24531.26399,561134.8702
1846,3/1/2005,KH04_5,-169.5,5.5,1487,26884.22727,550601.136
1847,3/1/2005,KH04_5,-169.5,5.5,398,100153.0647,1565050.788
1848,3/1/2005,KH04_5,-169.5,5.5,993,38099.7621,688109.0722
1849,3/1/2005,KH04_5,-169.5,5.5,149,201301.6378,5049034.941
1850,3/1/2005,KH04_5,-169.5,5.5,75,537476.5054,9522658.737
1851,7/20/2000,ARCTICSBI,-169.5,64.5,1,459000,51800000
1852,7/19/2000,ARCTICSBI,-169.5,64.5,1,373000,30800000
1853,7/20/2000,ARCTICSBI,-169.5,64.5,1,445000,5.70E+07
1854,7/20/2000,ARCTICSBI,-169.5,64.5,1,5.00E+05,58100000
1855,7/19/2000,ARCTICSBI,-169.5,64.5,1,479000,25700000
1856,7/19/2000,ARCTICSBI,-169.5,64.5,1,407000,59500000
1857,7/19/2000,ARCTICSBI,-169.5,64.5,1,308000,38400000
1858,7/20/2000,ARCTICSBI,-169.5,64.5,1,531000,51700000
1859,7/19/2000,ARCTICSBI,-169.5,64.5,1,332000,39800000
1860,7/20/2000,ARCTICSBI,-169.5,64.5,1,286000,61500000
1861,7/20/2000,ARCTICSBI,-169.5,64.5,1,460000,49200000
1862,7/19/2000,ARCTICSBI,-169.5,64.5,1,511000,4.60E+07
1863,7/19/2000,ARCTICSBI,-169.5,64.5,1,518000,58700000
1864,7/19/2000,ARCTICSBI,-169.5,64.5,1,508000,4.30E+07
1865,7/19/2000,ARCTICSBI,-169.5,64.5,1,354000,37600000
1866,7/19/2000,ARCTICSBI,-169.5,64.5,1,312000,38100000
1867,7/19/2000,ARCTICSBI,-169.5,64.5,1,539000,49800000
1868,6/25/2005,NASB2005,-17.5,60.5,5,1640000,1120000
1869,1/31/2005,KH04_5,-170.5,-19.5,4912,11481.1491,633822.8731
1870,1/31/2005,KH04_5,-170.5,-19.5,5287,10560.25959,758689.7137
1871,1/31/2005,KH04_5,-170.5,-19.5,2470,13955.01797,430496.0558
1872,1/31/2005,KH04_5,-170.5,-19.5,4426,12576.40823,794735.9754
1873,1/31/2005,KH04_5,-170.5,-19.5,3939,14265.61384,587631.8552
1874,1/31/2005,KH04_5,-170.5,-19.5,2960,13442.80723,450245.9537
1875,1/31/2005,KH04_5,-170.5,-19.5,3451,12314.85381,513920.4878
1876,1/29/2005,KH04_5,-170.5,-25.5,31,854146.8319,8343475.788
1877,1/29/2005,KH04_5,-170.5,-25.5,20,755115.612,8665488.34
1878,1/29/2005,KH04_5,-170.5,-25.5,397,96953.59519,1721284.462
1879,1/29/2005,KH04_5,-170.5,-25.5,12,706840.0691,8407146.258
1880,1/29/2005,KH04_5,-170.5,-25.5,125,308363.2669,5241594.551
1881,1/29/2005,KH04_5,-170.5,-25.5,76,492362.5219,9126091.985
1882,1/29/2005,KH04_5,-170.5,-25.5,300,126785.588,2159310.451
1883,1/29/2005,KH04_5,-170.5,-25.5,151,236958.3791,3694921.764
1884,1/29/2005,KH04_5,-170.5,-25.5,1,703364.8608,8612306.662
1885,1/29/2005,KH04_5,-170.5,-25.5,101,424244.6139,7482017.049
1886,1/29/2005,KH04_5,-170.5,-25.5,199,202080.7251,3157982.986
1887,1/29/2005,KH04_5,-170.5,-25.5,50,697691.6782,9514522.523
1888,1/23/2005,KH04_5,-170.5,-35.5,1238,40122.17992,676371.8219
1889,1/23/2005,KH04_5,-170.5,-35.5,991,18103.84532,2098324.994
1890,1/23/2005,KH04_5,-170.5,-35.5,1,615571.9865,7769212.147
1891,1/23/2005,KH04_5,-170.5,-35.5,20,647601.4221,7941529.424
1892,1/23/2005,KH04_5,-170.5,-35.5,1484,32090.26742,631955.52
1893,1/23/2005,KH04_5,-170.5,-35.5,50,734734.5127,12935149.39
1894,1/23/2005,KH04_5,-170.5,-35.5,74,631821.7515,13332077.32
1895,1/23/2005,KH04_5,-170.5,-35.5,10,569602.8902,6583463.393
1896,1/23/2005,KH04_5,-170.5,-35.5,198,241739.5573,3405769.664
1897,1/23/2005,KH04_5,-170.5,-35.5,2468,14942.34785,460840.3684
1898,1/23/2005,KH04_5,-170.5,-35.5,298,149352.5335,2572471.843
1899,1/23/2005,KH04_5,-170.5,-35.5,125,506215.8323,6490562.87
1900,1/23/2005,KH04_5,-170.5,-35.5,595,92874.32863,1643807.884
1901,1/23/2005,KH04_5,-170.5,-35.5,793,25024.96141,3826379.728
1902,1/23/2005,KH04_5,-170.5,-35.5,496,99212.3737,2041504.523
1903,1/23/2005,KH04_5,-170.5,-35.5,1976,23134.47137,499521.2195
1904,1/23/2005,KH04_5,-170.5,-35.5,100,656542.2217,7832144.221
1905,1/23/2005,KH04_5,-170.5,-35.5,2958,16010.42132,472870.6243
1906,1/23/2005,KH04_5,-170.5,-35.5,4906,18581.85104,723733.8355
1907,1/23/2005,KH04_5,-170.5,-35.5,5175,18798.09308,799249.0188
1908,1/23/2005,KH04_5,-170.5,-35.5,149,412484.0636,4809871.492
1909,1/23/2005,KH04_5,-170.5,-35.5,397,113910.692,1846887.019
1910,1/23/2005,KH04_5,-170.5,-35.5,3447,16507.07549,578788.306
1911,1/23/2005,KH04_5,-170.5,-35.5,4421,15580.6217,710698.2183
1912,1/23/2005,KH04_5,-170.5,-35.5,29,673454.1185,12335142.06
